system_equipment,equipment_description,equipment_code,equipment_level,parent_code,parent_level,type_travail,action_entity,date_declaration,date_fin,date_creation,cout_total,source
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7290T0003-EQSOMA-TE,3,B7290T0003-EQSOMA,2.0,CORR,LLK,2023-10-28,2023-10-28,2023-10-28,1059.0,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-28,2023-10-28,2023-10-28,4507.68,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-28,2023-11-02,2023-10-28,110294.56633162129,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-28,2023-10-28,2023-10-28,136771.768287413,2023_CORRECTIF
B3503R0066,BAC MELASSE 60T2,B3503R0066,1,,,CORR,BSL,2023-10-29,2023-10-30,2023-10-30,2825.64,2023_CORRECTIF
B6220T0001,VMC  A(SDA),B6220T0001-S009,2,B6220T0001,1.0,CORR,ELKS_UAP2,2023-10-29,2023-11-13,2023-10-31,1972.190529,2023_CORRECTIF
B7202T8002,DECAISSEUSE,B7202T8002,1,,,CORR,ELKS_UAP1,2023-10-29,2023-11-13,2023-10-30,9639.624835739181,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-16,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-10-29,2023-10-29,2023-10-29,70.085,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-10-29,2023-11-13,2023-10-29,1167.9344653083333,2023_CORRECTIF
B7216T0003,REMPLISSEUSE HEMA MRH24/24 E8 BE 7453,BCH03-CUVREM-01,2,B7216T0003,1.0,CORR,BCH,2023-10-29,,2023-10-29,0.0,2023_CORRECTIF
B7222T0001,REMPLISSEUSE SEMI-AUTOMATIQUE(SEAUX),B7222T0001,1,,,CORR,ELKS_UAP2,2023-10-29,2023-11-13,2023-10-29,0.0,2023_CORRECTIF
B7222T0001,REMPLISSEUSE SEMI-AUTOMATIQUE(SEAUX),B7222T0001,1,,,CORR,ELKS_UAP2,2023-10-29,2023-11-13,2023-10-29,132.12101613072386,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ-HM,3,B7252T0021-GRETIQ,2.0,CORR,LLK,2023-10-29,2023-10-30,2023-10-30,700.85,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272D0007-K001,3,,,CORR,LLK,2023-10-29,2023-10-29,2023-10-29,3293.4375188553563,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-10-29,2023-11-13,2023-10-30,968.4267582,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-10-29,2023-11-13,2023-10-30,484.2133791,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-10-29,2023-10-30,2023-10-29,5661.349766186996,2023_CORRECTIF
B7732T0001,GRUES GOTTWALD  N° 1,B7732T0001,1,,,CORR,BSL,2023-10-29,2023-11-01,2023-10-29,3134.383333333333,2023_CORRECTIF
B7732T0001,GRUES GOTTWALD  N° 1,B7732T0001,1,,,CORR,BSL,2023-10-29,2023-10-29,2023-10-29,1027296.1992052263,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-29,2023-10-29,2023-10-31,0.0,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-29,2023-10-30,2023-10-30,2546.04,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-29,2023-10-30,2023-10-30,1682.04,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-29,2023-10-29,2023-10-30,7302.429898640142,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-29,2023-10-30,2023-10-30,1429.5,2023_CORRECTIF
B7858T0035,SILO HORIZENTAL (HANGAR),B7858T0035,1,,,CORR,BSL,2023-10-29,2023-10-29,2023-10-29,912.85,2023_CORRECTIF
B7867T0001,tremie 1,B7867T0001,1,,,CORR,BSL,2023-10-29,2023-10-30,2023-10-30,1143.6,2023_CORRECTIF
B8602T8004,CHAUDIERE BABCOCK3/ 05 T,B8602T8004,1,,,CORR,ELKS_DM_UT,2023-10-29,2023-11-11,2023-11-12,28791.827938566166,2023_CORRECTIF
B6047D0003,MOULES 86 GR,B6047D0003,1,,,CORR,UPL_S,2023-10-30,2023-10-30,2023-11-01,64698.76661063529,2023_CORRECTIF
B6225T0001-S001,CUVERIE EXTERIEUR,B6225T0001-S095,2,B6225T0001-S001,1.0,CORR,ELKS_UAP2,2023-10-30,2023-11-13,2023-10-30,15025.620841137936,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-TRANSF-TP,3,B7214T0008-TRANSF,2.0,CORR,LLK,2023-10-30,2023-10-30,2023-10-30,470.6666666666667,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-BOUCHEUSE,2,B7216T0011,1.0,CORR,LLK,2023-10-30,2023-10-30,2023-10-30,48.603705631612236,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-TC,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-10-30,2023-10-30,2023-10-30,17148.021813809148,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-10-30,2023-11-13,2023-10-30,1672.1113857651683,2023_CORRECTIF
B7222T8003,ROBOT DE CONDIT - ENCAISSEUSE -,B7222T8003,1,,,CORR,ELKS_UAP1,2023-10-30,2023-11-13,2023-10-30,2069.0336850749036,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ-CT,3,B7252T0021-GRETIQ,2.0,CORR,LLK,2023-10-30,2023-10-30,2023-10-30,280.0,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-10-30,2023-11-13,2023-10-30,3211.2101092215694,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0015-ARMELE-CE,3,B7272T0015-ARMELE,2.0,CORR,LLK,2023-10-30,2023-10-30,2023-10-30,4607.951009846519,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272D0007-K001,3,,,CORR,LLK,2023-10-30,2023-10-30,2023-10-30,647.1666666666666,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-10-30,2023-11-13,2023-10-30,206469.06027296235,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-10-30,2023-11-13,2023-10-30,17996.580141705515,2023_CORRECTIF
B7732T0001,GRUES GOTTWALD  N° 1,B7732T0001,1,,,CORR,BSL,2023-10-30,2023-10-30,2023-10-30,705.9,2023_CORRECTIF
B7732T0002,GRUES GOTTWALD  N° 2,B7732T0002,1,,,CORR,BSL,2023-10-30,2023-10-30,2023-10-30,588.25,2023_CORRECTIF
B7752T0006,CONVOYEUR A SUCRE HUMIDE A700,B7752R0030,2,B7752T0006,1.0,CORR,BS1,2023-10-30,2024-01-29,2023-10-30,53724.87123895081,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-30,2023-10-30,2023-10-31,185058.83646,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-30,2023-10-31,2023-10-31,8907.02,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-30,2023-10-30,2023-10-30,12867.05,2023_CORRECTIF
SYS-AMP,Système d'Alimentation Matière Palette,B3628R-004,3,UPL-B6050T-004,2.0,CORR,UPL_B2,2023-10-30,2023-10-30,2023-10-30,72.39633333333333,2023_CORRECTIF
B3673T0012,COMPRESSEUR LÉGUMES SECS,B3673T0012,1,,,CORR,BSC,2023-10-31,,2023-10-31,687928.5884543621,2023_CORRECTIF
B6001T0016,PRESSE D'INJECTION PREFORMES 02 HYPET 400,B6001T0016-UNIROB-PH,3,B6001T0016-UNIROB,2.0,CORR,UPL_S,2023-10-31,2023-10-31,2023-10-31,21943.793167884953,2023_CORRECTIF
B6001T0016,PRESSE D'INJECTION PREFORMES 02 HYPET 400,B6001T0016,1,,,CORR,UPL_S,2023-10-31,2023-10-31,2023-10-31,575.8,2023_CORRECTIF
B6046D0201,MOULE BOUCHON COL 48  32 EMPREINTES A UN ETAGE,B6046D0201,1,,,CORR,UPL_S,2023-10-31,2023-10-31,2023-10-31,665112.380952381,2023_CORRECTIF
B6046D0201,MOULE BOUCHON COL 48  32 EMPREINTES A UN ETAGE,B6046D0201,1,,,CORR,UPL_S,2023-10-31,2023-10-31,2023-10-31,31234.174603182022,2023_CORRECTIF
B6570T0001,TAMBOUR SECHEUR A702,B6570T0001,1,,,CORR,BS1,2023-10-31,,2023-10-31,326051.28,2023_CORRECTIF
B7216T0002,REMPLISSEUSE COSMOS 54/18 N° 14610,BCH02-CUVREM-01,2,B7216T0002,1.0,CORR,BCH,2023-10-31,,2023-10-31,0.0,2023_CORRECTIF
B7252T8003,ETIQUETEUSE DE BOUTEILLES  25 CL,B7252T8003,1,,,CORR,ELKS_UAP1,2023-10-31,2023-11-13,2023-10-31,11923.091744584863,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-10-31,2023-11-13,2023-10-31,31409.14037171876,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-10-31,2023-11-13,2023-10-31,47720.713139667074,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-10-31,2023-11-13,2023-11-01,2002.1733691,2023_CORRECTIF
B7638T0025,CHARGEUR VOLVO N°1,B7638T0025,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,527.9,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-10-31,2023-11-19,2023-11-19,229.0,2023_CORRECTIF
B7752T0010,Transporteur à bande TB10,B7752T0010,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,383.7,2023_CORRECTIF
B7752T0010,Transporteur à bande TB10,B7752T0010,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,1429.5,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,4905.01,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,672.1,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-31,2023-11-01,2023-11-01,584.35,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,7186.93417950719,2023_CORRECTIF
B7752T0018,TRANSPORTEUR A BANDE         TB2,B7752T0018,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,3267.9812500145545,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-31,2023-12-03,2023-10-31,0.0,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-10-31,2023-10-31,2023-10-31,636.51,2023_CORRECTIF
B7759T0019,CONVOYEUR MECANIQUE  GEBO,B7759T0019,1,,,CORR,LLK,2023-10-31,2023-10-31,2023-10-31,3358.271186594446,2023_CORRECTIF
B8657T0031,CLIMATISEUR MCC CIAT 28000W CLIMC28C,B8657T0031,1,,,CORR,BS1,2023-10-31,2023-10-31,2023-10-31,205692.80885143575,2023_CORRECTIF
BEC-ADM-DOP-FRD,EQUIPEMENTS FROID ET CLIMATISATION BLOC ADM DOP,BEC-ADM-DOP-FRD,1,,,CORR,BEC,2023-10-31,2023-10-31,2023-10-31,1089.7553333333333,2023_CORRECTIF
BEC-MAG-CENT-FRD,EQUIPEMENTS FROID ET CLIMATISATION MAGASIN ABOUDAOU,BEC-MAG-CENT-FRD,1,,,CORR,BEC,2023-10-31,2023-10-31,2023-11-02,21632.725806668197,2023_CORRECTIF
BS1_S855E_S7-315,Automate Programmable: Turbine S855E,BS1_S855E_S7-315,1,,,CORR,BS1,2023-10-31,,2023-10-31,4946.08805983573,2023_CORRECTIF
DATA-CENTER-FRD,EQUIPEMENTS FROID ET CLIMATISATION DATA-CENTER,DATA-CENTER-FRD,1,,,CORR,BEC,2023-10-31,2023-10-31,2023-10-31,285.775,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-19,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-08,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-04,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-02,1117.8333333333333,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-04,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-01,1683.8966666666668,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-19,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-02,294.1666666666667,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013-S003,2,B7214T0013,1.0,CORR,ELKS_UAP2,2023-11-01,2023-11-13,2023-11-01,249.329804425,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-11-01,2023-11-13,2023-11-01,22018.74161128045,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-11-01,2023-11-13,2023-11-02,19339.535716149487,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-TC,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-01,163.53166666666667,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-TC,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-01,657.56,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-TC,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-08,0.0,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002,1,,,CORR,ELKS_UAP2,2023-11-01,2023-11-13,2023-11-01,148.8175734,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002,1,,,CORR,ELKS_UAP2,2023-11-01,2023-11-13,2023-11-01,272.8322179,2023_CORRECTIF
B7254T0174,DATEUR INDUSTRIEL A JET D ENCRE AX350I,B7254T0174,1,,,CORR,ELKS_UAP2,2023-11-01,2023-11-13,2023-11-01,124.0146445,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7286T0019-CHPC,2,B7286T0019,1.0,CORR,LLK,2023-11-01,2023-11-01,2023-11-01,0.0,2023_CORRECTIF
B7732T0001,GRUES GOTTWALD  N° 1,B7732T0001,1,,,CORR,BSL,2023-11-01,2023-11-01,2023-11-01,1647.1,2023_CORRECTIF
B7732T0001,GRUES GOTTWALD  N° 1,B7732T0001,1,,,CORR,BSL,2023-11-01,2023-11-01,2023-11-03,383.7,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-01,2023-11-01,2023-11-01,5744.62,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-01,2023-11-01,2023-11-01,1248.9,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-01,2023-11-02,2023-11-02,9304.9,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-01,2023-11-01,2023-11-01,4011.3041795071895,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-01,2023-11-02,2023-11-02,2454.27,2023_CORRECTIF
ELKS_UAP1-N-BS-PR,Nouvelle siroperie,ELKS_UAP1-N-BS-PR,1,,,CORR,ELKS_UAP1,2023-11-01,2023-11-13,2023-11-02,8010.4078200099475,2023_CORRECTIF
B6053T0004,SECHEUR PIOVAN,B6053T0004,1,,,CORR,UPL_S,2023-11-02,2023-11-29,2023-11-02,138157.02527217232,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-ALPREF-BA,3,B7214T0007-ALPREF,2.0,CORR,LLK,2023-11-02,2023-11-02,2023-11-02,0.0,2023_CORRECTIF
B7222T0001,REMPLISSEUSE SEMI-AUTOMATIQUE(SEAUX),B7222T0001,1,,,CORR,ELKS_UAP2,2023-11-02,2023-11-13,2023-11-02,520.8615069,2023_CORRECTIF
B7714T0030,ELEVATEUR A  GODETS ELN3,B7714T0030,1,,,CORR,BSL,2023-11-02,2023-11-02,2023-11-03,0.0,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-02,2023-11-03,2023-11-04,4207.32,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-02,2023-11-02,2023-11-02,9337.335837100485,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-02,2023-11-02,2023-11-03,12573.743787638361,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-02,2023-11-03,2023-11-03,30659.667372557007,2023_CORRECTIF
B3602R5006-J01,GROUPE MOTOPOMPE,B3602R1450,2,B3602R5006-J01,1.0,CORR,ELKS_UAP1,2023-11-03,2023-11-13,2023-11-03,19867.059994485524,2023_CORRECTIF
B6522T0045,FILTRE DE DEPOUSSIERAGE F7,B6522T0045,1,,,CORR,BSL,2023-11-03,2023-11-04,2023-11-05,769.9,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ-HM,3,B7252T0021-GRETIQ,2.0,CORR,LLK,2023-11-03,2023-11-03,2023-11-04,373.7866666666667,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-03,2023-11-03,2023-11-04,2706.05,2023_CORRECTIF
DMC-DIV-UNITÉS-CHAUD,Travaux de chauderaunnerie UMO,DMC-DIV-UNITÉS-CHAUD,1,,,CORR,DMO,2023-11-03,2023-12-03,2023-11-03,2242.72,2023_CORRECTIF
LLK-AC-RLRA,Compresseur 7 bar RLR 150 AIR WORTHINGTON A,LLK-AC-RLRA,1,,,CORR,LLK,2023-11-03,2023-11-30,2023-12-04,690174.533755563,2023_CORRECTIF
B6522T0045,FILTRE DE DEPOUSSIERAGE F7,B6522T0045,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-05,280.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS,2,B7214T0008,1.0,CORR,LLK,2023-11-04,2023-11-04,2023-11-04,9942.916681783487,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-TC,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-11-04,2023-11-04,2023-11-04,0.0,2023_CORRECTIF
B7638T0024,CHARGEUR VOLVO N°2,B7638T0024,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-06,280.34,2023_CORRECTIF
B7638T0025,CHARGEUR VOLVO N°1,B7638T0025,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-06,560.68,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-04,2511.4641795071893,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-04,2023-11-05,2023-11-05,3376.68,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-04,2023-11-05,2023-11-05,1825.7,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-05,280.34,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-04,2023-11-05,2023-11-05,2825.64,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-04,3777.485939018839,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-04,274137.9141366194,2023_CORRECTIF
B7752T0024,TRANSPORTEUR A BANDE         TB15B,B7752T0024,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-05,318.255,2023_CORRECTIF
B7752T0029,TRANSPORTEUR A BANDE         TB6,B7752T0029,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-05,3935.88,2023_CORRECTIF
B7752T0057,TRANSPORTEUR A BANDE        TB1B,B7752T0057,1,,,CORR,BSL,2023-11-04,2023-11-04,2023-11-04,7060.959343193917,2023_CORRECTIF
B6046D0201,MOULE BOUCHON COL 48  32 EMPREINTES A UN ETAGE,B6046D0201,1,,,CORR,UPL_S,2023-11-05,2023-11-05,2023-11-07,50174.645963008086,2023_CORRECTIF
B6225T0001-S021,GROUPE POMPE CIP,B6225T0001-S021,1,,,CORR,ELKS_UAP2,2023-11-05,2023-11-13,2023-11-05,816.2847465026128,2023_CORRECTIF
B7210T8005,LAVEUSE CASIERS BOUTEILLES KRONES,B7210T8005,1,,,CORR,ELKS_UAP1,2023-11-05,2023-11-05,2023-11-22,3670.6511766833332,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-DEPOUS-RT,3,B7214T0007-DEPOUS,2.0,CORR,LLK,2023-11-05,2023-11-05,2023-11-05,6116.405986934911,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-ALPREF-BA,3,B7214T0007-ALPREF,2.0,CORR,LLK,2023-11-05,2023-11-05,2023-11-05,33145.141096472704,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-13,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-11-05,2023-11-05,2023-11-05,529.5,2023_CORRECTIF
B7216T8002,REMPLISSEUSE SF SELECT 140/15C,B7216T8002,1,,,CORR,ELKS_UAP1,2023-11-05,2023-11-13,2023-11-05,1001.08668455,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-11-05,2023-11-13,2023-11-05,333.69556151666666,2023_CORRECTIF
B7732T0001,GRUES GOTTWALD  N° 1,B7732T0001,1,,,CORR,BSL,2023-11-05,2023-11-06,2023-11-06,1104.7,2023_CORRECTIF
B7732T0002,GRUES GOTTWALD  N° 2,B7732T0002,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-05,0.0,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-05,2023-11-06,2023-11-06,1974.24,2023_CORRECTIF
B7752T0016,TRANSPORTEUR A BANDE         TB1A,B7752T0016,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-06,2927.24,2023_CORRECTIF
B7752T0018,TRANSPORTEUR A BANDE         TB2,B7752T0018,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-05,10146.957272320391,2023_CORRECTIF
B7752T0051,TRANSPORTEUR A BANDE        TB9B,B7752T0051,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-05,714.75,2023_CORRECTIF
B7752T0107,TRANSPORTEUR A BANDE        TB14B,B7752T0107,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-06,329.04,2023_CORRECTIF
B7752T0108,TRANSPORTEUR A BANDE        TB14C,B7752T0108,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-06,493.56,2023_CORRECTIF
B7752T0109,TRANSPORTEUR A BANDE        TB19A,B7752T0109,1,,,CORR,BSL,2023-11-05,2023-11-05,2023-11-05,44413.88447283216,2023_CORRECTIF
B9719T3000-B001,ELECTRICITE,B9719T3000-B001,1,,,CORR,BS2,2023-11-05,,2023-11-05,73654.69617673162,2023_CORRECTIF
BLS-FROID-D002,CLIMAT+549:4125ISEURS SALLE TGBT,B8654T0004-D001,2,BLS-FROID-D002,1.0,CORR,BLS,2023-11-05,2023-11-05,2023-11-05,16672.699215607983,2023_CORRECTIF
B6001T0014,PRESSE D'INJECTION PET,B6001T0014,1,,,CORR,ELKS_UAP2,2023-11-06,2023-11-06,2023-12-01,1130.2951133933334,2023_CORRECTIF
B6220T0001,VMC  A(SDA),B6220T0001,1,,,CORR,ELKS_UAP2,2023-11-06,2023-11-13,2023-11-07,2354.023329195843,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-ARMELE,2,B7214T0007,1.0,CORR,LLK,2023-11-06,2023-11-06,2023-11-06,264.75,2023_CORRECTIF
