code_stock,designation,nb_composantes_liees,quantite,seuil_alerte,unite,emplacement,description
UT-DP-010,DISPOSITIF D'IONISATION,4,0,2,pcs,,
GN-AI-002,AIR COMPRIME 40 BARS,4,0,2,pcs,,
CV-GN-003,CONVOYEURS A ROULEAUX,4,0,2,pcs,,
VA-EV-014,ELECTROVANNE DU VIBREUR DES ELEMENTS FILTRANTS DU FILTRE,4,0,2,pcs,,
GN-SE-003,SELETTES REMPLISSEUSE,4,0,2,pcs,,
VA-DR-001,VANNE DE DRAINAGE DE LA CUVE DE POLYMERE T18,4,0,2,pcs,,
UT-DP-011,DISPOSITIF D'APPLICATION POIGNEES,4,0,2,pcs,,
UT-SY-014,SYSTEME PNEUMATIQUE,4,0,2,pcs,,
GN-PT-003,PARTIE MECANIQUE,4,0,2,pcs,,
GN-TR-010,TRANSFERT DE MANCHONS,4,0,2,pcs,,
GN-DE-006,DEBOBINEUR 2,4,0,2,pcs,,
GN-AR-001,ARRIVEE/ RETOUR CIP,4,0,2,pcs,,
VA-EV-015,ELECTROVANNE AIR COMPRIME DU VIBREUR,4,0,2,pcs,,
GN-AR-002,ARRIVEE PRODUIT,4,0,2,pcs,,
GN-SC-004,SECTION POMPE CIP RB,4,0,2,pcs,,
MC-TR-001,TRACTION FILM,4,0,2,pcs,,
GN-CA-003,CARROUSEL  ETIQUETEUSE,4,0,2,pcs,,
GN-CA-004,CARROUSEL DE REMPLISSAGE,4,0,2,pcs,,
GN-TO-002,TOURNE SAC A PINCE,4,0,2,pcs,,
UT-DP-012,DISPOSITIF D'EXTRACTION DRAPEAU,4,0,2,pcs,,
GN-PO-005,PORTES PLATEAUX,4,0,2,pcs,,
CL-SC-003,SECHEUR D'AIR,4,0,2,pcs,,
GN-AI-003,AIR COMPRIME ETIQUETEUSE,4,0,2,pcs,,
IN-TH-001,THERMOMETRE CUVE A FILTRE,4,0,2,pcs,,
EL-GN-014,COMPOSANTS ELECTRIQUES RAFALE,4,0,2,pcs,,
CV-TP-001,TAPIS SELECTEUR,4,0,2,pcs,,
GN-NA-001,NAPPAGE FARDELEUSE,4,0,2,pcs,,
CV-TP-002,TAPIS POUSSEUR N°1,4,0,2,pcs,,
GN-RE-003,REFROIDISSEURS TSM,4,0,2,pcs,,
AU-PP-002,PUPITRE DE COMMANDE,4,0,2,pcs,,
GN-CL-002,CLIMATISEURS GEBO,4,0,2,pcs,,
UT-DP-013,DISPOSITIF FORMATION CARTON,4,0,2,pcs,,
MC-RO-005,ROUE D'ALIMENTATION,4,0,2,pcs,,
GN-CL-003,CLIMATISEURS ETIQUETEUSE,4,0,2,pcs,,
AU-TB-001,TABLEAU HYDRAULIQUE,4,0,2,pcs,,
UT-DP-014,DISPOSITIF DE SORTIE,4,0,2,pcs,,
CV-TP-003,TAPIS MONTE ET BAISSE,4,0,2,pcs,,
AU-MD-002,MODULE PREPARATION DE LA HOUSSE,4,0,2,pcs,,
TR-PH-001,TRANSMETTEUR DE PH,4,0,2,pcs,,
CL-GN-004,CLIMATISEUR HOUSSEUSE,4,0,2,pcs,,
CL-GN-005,CLIMATISEUR FARDELEUSE,4,0,2,pcs,,
UT-DP-015,DISPOSITIF DE SOUFFLET,4,0,2,pcs,,
AU-MD-003,MODULE DE HOUSSAGE,4,0,2,pcs,,
UT-DP-016,DISPOSITIF DE TRACTION,4,0,2,pcs,,
CV-TP-004,TAPIS DÉPOSE,4,0,2,pcs,,
AU-MD-004,MODULE DE GUIDAGE,4,0,2,pcs,,
AG-MX-001,MELANGEUR COMPLET,4,0,2,pcs,,
CV-TP-005,TAPIS DE TRANSFERT,4,0,2,pcs,,
CV-TP-006,TAPIS D'ENTREE DEVIATEUR,4,0,2,pcs,,
AU-AR-006,ARMOIRE DE COMMANDE,4,0,2,pcs,,
GN-AR-003,ARMATURE ALIMENTATION ET REFOULEMENT,4,0,2,pcs,,
CV-TP-007,TAPIS D'ENTREE,4,0,2,pcs,,
CV-TP-008,TAPIS D'EMPILEUR,4,0,2,pcs,,
UT-DP-017,DISPOSITIF DE TRANSPORT,4,0,2,pcs,,
EL-AL-003,ALIMENTATION PET,4,0,2,pcs,,
GN-TB-002,TABLE DE CONVOYAGE,4,0,2,pcs,,
GN-TB-003,TABLE DE DECHARGEMENT,4,0,2,pcs,,
GN-CH-002,CHAINES TOURNETTES,4,0,2,pcs,,
GN-TB-004,TABLE DE DEVIATION,4,0,2,pcs,,
GN-TB-005,TABLE DE GROUPAGE,4,0,2,pcs,,
GN-RE-004,RECYCLAGE PREFORMES,4,0,2,pcs,,
UT-DP-018,DISPOSITIF DE COUPE,4,0,2,pcs,,
UT-DP-019,DISPOSITIF DE COUPE POSEUSE DE POIGNEES,4,0,2,pcs,,
GN-CY-001,CYCLAGE FARDELEUSE,4,0,2,pcs,,
GN-EJ-003,EJECTEURS HEUFT,4,0,2,pcs,,
GN-TE-001,TETES DE MAINTIEN,4,0,2,pcs,,
GN-RE-005,REFROIDISSEMENT SOUFFLEUSE,4,0,2,pcs,,
UT-DP-020,DISPOSITIF FORMATION TETE,4,0,2,pcs,,
UT-PO-002,POSTE DE SOUFFLAGE N°9,4,0,2,pcs,,
CV-PS-009,POUSSEUR FRONTAUX,4,0,2,pcs,,
CV-PS-010,POUSSEUR LATERAUX,4,0,2,pcs,,
GN-IO-001,IONISATION,4,0,2,pcs,,
GN-IO-002,IONISEUR,4,0,2,pcs,,
GN-TB-006,TABLE VIBRANTE,4,0,2,pcs,,
MC-RL-007,RAIL D'ALIMENTATION BOUCHONS,4,0,2,pcs,,
GN-PO-006,POUSSOIRS,4,0,2,pcs,,
GN-OR-001,ORIENTEUR/ DEMELEUR,4,0,2,pcs,,
GN-DÉ-001,DÉCHARGEMENT DÉPOSE,4,0,2,pcs,,
GN-DÉ-002,DÉCHARGEMENT DESCENTE,4,0,2,pcs,,
GN-RA-001,RACLEUR DE PRODUIT,4,0,2,pcs,,
UT-DP-021,DISPOSITIF DE ROTATION--EQUIPEMENT RÉFORMÉ,4,0,2,pcs,,
IN-DB-001,DEBITMETRE ELECTROMAGNETIQUE PROMAG,4,0,2,pcs,,
GN-EJ-004,EJECTEURS CONTRÔLE ETIQUETTES,4,0,2,pcs,,
GN-BE-001,BECS DE REMPLISSAGE,4,0,2,pcs,,
GN-ET-001,ETOILE DE SORTIE BOUCHEUSE,4,0,2,pcs,,
UT-EN-003,ENSEMBLE DE TAQUAGE,4,0,2,pcs,,
CL-EV-001,EVAPORATEUR CIRCUIT FRIGORIFIQUE N°02,4,0,2,pcs,,
MO-TA-001,MOTEUR DE LA TABLE ELEVATRICE,4,0,2,pcs,,
UT-EN-004,ENSEMBLE DE REGLAGE STATION SUPERIEURE,4,0,2,pcs,,
GN-FE-001,FERBLANTERIE COMPLETE,4,0,2,pcs,,
FL-GN-001,FILTRE VAPEUR DE BARBOTAGE ENTREE A26R1,4,0,2,pcs,,
UT-EN-005,ENSEMBLE DE REGLAGE GROUPE ETIQUETAGE,4,0,2,pcs,,
FL-GN-002,FILTRE VAPEUR DE BARBOTAGE ENTREE B26R1,4,0,2,pcs,,
FL-GN-003,FILTRES,4,0,2,pcs,,
GN-TR-011,TREMIE /ELEVATEUR BOUCHONS,4,0,2,pcs,,
HY-TY-001,TUYAUTERIE,4,0,2,pcs,,
UT-EN-006,ENSEMBLE DE DECHARGEMENT,4,0,2,pcs,,
GN-BO-001,BOL COMPLET,4,0,2,pcs,,
UT-EN-007,ENSEMBLE DE COUPE ET TRANSFERT ETIQUETTES,4,0,2,pcs,,
CV-GL-001,GOULOTTE VIBRANTE,4,0,2,pcs,,
HY-TB-001,TUBE DE REMPLISSAGE,4,0,2,pcs,,
UT-EN-008,ENSEMBLE BATI,4,0,2,pcs,,
MO-CO-004,MOTEUR DE CONVOYEUR SORTIE SFS,4,0,2,pcs,,
GN-RE-006,REPARTITEUR BOUTEILLES,4,0,2,pcs,,
UT-EN-009,ENSEMBLE ALIMENTATION RUBANS ADHESIFS,4,0,2,pcs,,
UT-EN-010,ENSEMBLE ALIMENTATION CARTONNETTES,4,0,2,pcs,,
MC-BR-002,BRAS MOBILE,4,0,2,pcs,,
UT-EN-011,ENSEMBLE DE LEVAGE,4,0,2,pcs,,
PO-VI-005,POMPE A VIS EXCENTRIQUE,4,0,2,pcs,,
GN-DE-007,DESPOSITIF DE COLLAGE DU CARTON MESA,4,0,2,pcs,,
GN-EN-004,ENVELOPPE COMPLETE,4,0,2,pcs,,
CV-DO-001,CONVOYEUR DOSAGE,4,0,2,pcs,,
MC-EN-003,ENTRAINEMENT VIS SANS FIN,4,0,2,pcs,,
MC-EN-004,ENTRAINEMENT TUNNEL,4,0,2,pcs,,
MC-EN-005,ENTRAINEMENT ENTREE DEVIATEUR,4,0,2,pcs,,
UT-HO-001,UNITE HOT MELT,4,0,2,pcs,,
MC-EN-006,ENTRAINEMENT DE SACHET,4,0,2,pcs,,
MC-EN-007,ENTRAINEMENT BANDES SUPERIEURES,4,0,2,pcs,,
UT-CE-001,UNITE DE CELLULES PHOTOELECTRIQUE,4,0,2,pcs,,
UT-EN-012,ENSEMBLE SUPPORT PALETTE,4,0,2,pcs,,
GN-ET-002,ETOILE DE SORTIE,4,0,2,pcs,,
UT-EN-013,ENSEMBLE ENTRAINEMENT FILM ETIQUETEUSE,4,0,2,pcs,,
GN-ET-003,ETOILE D'ENTREE,4,0,2,pcs,,
UT-EN-014,ENSEMBLE DE TRANSMISSION,4,0,2,pcs,,
CV-DC-001,CONVOYEUR DCF41,4,0,2,pcs,,
CV-DC-002,CONVOYEUR DCF40,4,0,2,pcs,,
CV-DC-003,CONVOYEUR DCF32,4,0,2,pcs,,
CV-DC-004,CONVOYEUR DCF31,4,0,2,pcs,,
CV-DC-005,CONVOYEUR DCF30,4,0,2,pcs,,
CV-DC-006,CONVOYEUR DCF20,4,0,2,pcs,,
CV-DC-007,CONVOYEUR DCF10,4,0,2,pcs,,
GN-ET-004,ETOILE D'ENTREE/ SORTIE,4,0,2,pcs,,
UT-EN-015,ENSEMBLE DE TRANSLATION,4,0,2,pcs,,
UT-EN-016,ENSEMBLE ENTRAINEMENT MACHINE,4,0,2,pcs,,
AU-PR-011,AUTOMATE PROGRAMMABLE RAFALE,4,0,2,pcs,,
GN-TR-012,TREMIE/ ELEVATEUR,4,0,2,pcs,,
RE-CO-003,REDUCTEUR DE CONVOYEUR SORTIE SFS,4,0,2,pcs,,
MC-TS-004,TRANSMISSION FARDELEUSE,4,0,2,pcs,,
VA-EV-016,ELECTROVANNE SORTIE FILTRE EN PRODUCTION,4,0,2,pcs,,
GN-SE-004,SERRAGE,4,0,2,pcs,,
CV-SO-002,CONVOYEUR SORTIE BOUCHEUSE,4,0,2,pcs,,
VA-AU-001,VANNE AUTOMATIQUE A SERVOMOTEUR ELECTRIQUE,4,0,2,pcs,,
GN-CD-001,CADRE DE RETRACTION,4,0,2,pcs,,
GR-MO-002,GROUPE MOTOREDUCTEUR,4,0,2,pcs,,
ST-SO-001,STATION DE SOUDAGE LONGITUDINALE,4,0,2,pcs,,
PO-CE-007,POMPE CENTRIFUGE TYAC NUE,4,0,2,pcs,,
UT-SY-015,SYSTEME DE LUBRIFICATION DEVIATEUR,4,0,2,pcs,,
AU-PR-012,AUTOMATE PROGRAMMABLE GEBO,4,0,2,pcs,,
AU-PR-013,AUTOMATE PROGRAMMABLE ETIQUETEUSE,4,0,2,pcs,,
GN-VI-001,VIDANGE TUNNEL,4,0,2,pcs,,
IN-PR-004,INDICATEUR DE PRESSION 0-15 BARS,4,0,2,pcs,,
IN-PR-005,INDICATEUR DE PRESSION 0-15 BARS D'ENVOI 3EME EJECTEUR,4,0,2,pcs,,
ST-SO-002,STATION DE SOUDAGE HORIZONTALE,4,0,2,pcs,,
GN-PC-001,PIECES DE MONTAGE,4,0,2,pcs,,
CO-GN-002,COMPRESSEUR N°01,4,0,2,pcs,,
ST-SO-003,STATION DE SOUDAGE BS,4,0,2,pcs,,
IN-PR-006,INDICATEUR DE PRESSION AU REFOULEMENT DE LA POMPE,4,0,2,pcs,,
CV-GN-004,CONVOYEURS A BANDES,4,0,2,pcs,,
AU-PR-014,AUTOMATE PROGRAMMABLE HOUSSEUSE,4,0,2,pcs,,
GN-EM-001,EMSEMBLE CONTRÔLE NIVEAU,4,0,2,pcs,,
PO-GN-004,POMPE  NUE,4,0,2,pcs,,
GN-GR-001,GRAISSAGE FARDELEUSE,4,0,2,pcs,,
VA-MA-008,VANNE MANUELLE DE REMPLISSAGE BATEAUX,4,0,2,pcs,,
GN-GR-002,GRAISSAGE TUNNEL,4,0,2,pcs,,
GR-CO-002,GROUPE COUPE ET INJECTION FILM,4,0,2,pcs,,
VA-TR-001,VANNE A TRAPE,4,0,2,pcs,,
ST-FO-001,STATION FORMATION TETE,4,0,2,pcs,,
GR-CH-001,GROUPE DE CHAUFFE / CYCLAGE AIR,4,0,2,pcs,,
CV-GN-005,CONVOYEUR,4,0,2,pcs,,
RE-TA-001,REDUCTEUR DE LA TABLE ELEVATRICE,4,0,2,pcs,,
GN-CO-008,CONTRÔLE,4,0,2,pcs,,
CV-TR-003,TRANSPORTEUR A COURROIE,4,0,2,pcs,,
GR-D'-003,GROUPE D'ALIMENTATION AIR/GAZ,4,0,2,pcs,,
VA-BO-002,VANNE A BOISSEAU SPHERIQUE 3-PCES + ACT. PNEU. SE,4,0,2,pcs,,
GR-EN-001,GROUPE ENTRAINEMENT,4,0,2,pcs,,
VA-BO-003,VANNE A BOISSEAU SPHERIQUE 3-PCES DE REGULATION PNEU. SE & POSIT.,4,0,2,pcs,,
AU-PR-015,AUTOMATE PROGRAMMABLE TWIN PACKS,4,0,2,pcs,,
VA-PA-004,VANNE A PAPILLON INOX DE REGULATION PNEU. SE & POSIT.,4,0,2,pcs,,
VL-CL-002,CLAPET ANTI-RETOUR CIRCUIT DE SOUFLAGE A L'AZOTE,3,0,2,pcs,,
CP-DT-004,DETECTEUR DE PRESSION,3,0,2,pcs,,
MO-CO-005,MOTEUR DE CONVOYEUR SORTIE PALETTES PLEINNES,3,0,2,pcs,,
GN-SP-003,SUPPORT CPL,3,0,2,pcs,,
VA-MA-009,"VANNE MANUELLE A POINTEAU 3/8"" D'INDICATEUR DE PRESSION PI5",3,0,2,pcs,,
VA-PN-008,VANNE PNEUMATQUE NO,3,0,2,pcs,,
UT-DP-022,DISPOSITIF DE SECURITE,3,0,2,pcs,,
VA-MA-010,VANNE MANUELLE DE DEPRESSURISATION DU FILTRE AVANT OUVERTURE,3,0,2,pcs,,
VA-MA-011,VANNE MANUELLE DE VIDANGE DU FILTTRE VERS LE 682A,3,0,2,pcs,,
MO-AS-004,MOTEUR ASCENSEUR,3,0,2,pcs,,
UT-SY-016,SYSTEME D'ELEVATEUR PREFORMES,3,0,2,pcs,,
MO-PO-002,MOTEUR DE POUSSEUR DE COUCHES,3,0,2,pcs,,
MO-CO-006,MOTEUR DE CONVOYEUR ENTREE PALETTES VIDES,3,0,2,pcs,,
UT-DP-023,DISPOSITIF DE SOUFFLAGE,3,0,2,pcs,,
VA-MA-012,VANNE MANUELLE ENTREE DU FILTRE,3,0,2,pcs,,
UT-SY-017,SYSTEME DE FERMETURE,3,0,2,pcs,,
CP-DT-005,DETECTION,3,0,2,pcs,,
MO-PO-003,MOTEUR DE POUSSEUR,3,0,2,pcs,,
VA-BO-004,VANNE A BOISSEAU INOX+ACTIONNEUR,3,0,2,pcs,,
VA-BO-005,VANNE A BOISSEAU PASSAGE INTEGRALE DAF N°1,3,0,2,pcs,,
VA-BO-006,VANNE A BOISSEAU PASSAGE INTEGRALE DAF N°2,3,0,2,pcs,,
CV-ME-001,CONVOYEUR MECANIQUE,3,0,2,pcs,,
CV-ME-002,CONVOYEUR MECANIQUE TRANSVERSALE,3,0,2,pcs,,
CV-SO-003,CONVOYEUR SORTIE PALETTES PLEINNES,3,0,2,pcs,,
CV-SO-004,CONVOYEUR SORTIE PALETTES PLEINNES DROITE,3,0,2,pcs,,
CL-CD-001,CONDENSEUR CIRCUIT FRIGORIFIQUE N°01,3,0,2,pcs,,
MO-RO-002,MOTEUR DE ROULEAUX ENTREE CARTONS DROITE,3,0,2,pcs,,
MC-GD-001,GUIDE,3,0,2,pcs,,
IN-DE-001,INDICATEUR DE DEBIT KROHN 21T5,3,0,2,pcs,,
CV-SO-005,CONVOYEUR SORTIE PALETTES PLEINNES GAUCHE,3,0,2,pcs,,
CO-GN-003,COMPRESSEUR N°02,3,0,2,pcs,,
VA-MO-002,VANNE MODULANTE A PRESSION CONSTANTE,3,0,2,pcs,,
VA-D'-001,VANNE D'ISOLEMENT DU TRANSMETTEUR DE PRESSION,3,0,2,pcs,,
CO-GN-004,COMPRESSEUR 2A,3,0,2,pcs,,
VA-DE-001,VANNE DE DEPRESSURISATION DU FILTRE AVANT OUVERTURE,3,0,2,pcs,,
CL-CD-002,CONDENSEUR,3,0,2,pcs,,
CV-EN-001,CONVOYEUR ENTREE PALETTES VIDES,3,0,2,pcs,,
CV-EF-001,CONVOYEUR EFP04,3,0,2,pcs,,
GN-EN-005,ENTREE PRODUIT POSEUSE DE POIGNEES,3,0,2,pcs,,
GN-EQ-002,EQUIPEMENT DU CARTER DE PROTECTION,3,0,2,pcs,,
MC-EN-008,ENTRAINEMENT SORTIE DEVIATEUR,3,0,2,pcs,,
UT-EN-017,ENSEMBLE FOURCHES,3,0,2,pcs,,
GN-ET-005,ETOILE ENTREE / SORTIE,3,0,2,pcs,,
CL-EV-002,EVAPORATEUR,3,0,2,pcs,,
GR-D'-004,GROUPE D'ENTRAINEMENTS,3,0,2,pcs,,
MC-FR-001,FREIN,3,0,2,pcs,,
UT-EN-018,ENSEMBLE ASCENCEUR,3,0,2,pcs,,
GN-TR-013,TRIANGLE,3,0,2,pcs,,
GN-TR-014,TREMIE ELEVATEUR POIGNEE,3,0,2,pcs,,
CV-TR-004,TRANSPORTEUR A ROULEAUX,3,0,2,pcs,,
GN-EM-002,EMSEMBLE CONTRÔLE BOUCHON,3,0,2,pcs,,
GN-GR-003,GRILLE DE PROTECTION,3,0,2,pcs,,
GR-CE-001,GROUPE CELLULE PHTOELECTRIQUE,3,0,2,pcs,,
GN-UN-001,UNITÉ D'ENCODEUR,3,0,2,pcs,,
VN-EX-001,EXTRACTEUR DE FUMEE,3,0,2,pcs,,
VA-EV-017,ELECTROVANNE 1 DU VIBREUR DES ELEMENTS FILTRANTS DU FILTRE,3,0,2,pcs,,
VA-GU-001,VANNE GUILLOTINE A COMMANDE PAR VERIN PNUMATIQUE,3,0,2,pcs,,
GN-TT-002,TETE PRENEUSE,3,0,2,pcs,,
CL-EC-002,ECHANGEUR ROULEAUX CHAINE,3,0,2,pcs,,
CL-EC-003,ECHANGEUR,3,0,2,pcs,,
GN-MA-004,MAGASIN,3,0,2,pcs,,
DS-GN-002,DOSEURS,3,0,2,pcs,,
GN-MA-005,MAGASIN INTERCALAIRES,3,0,2,pcs,,
TR-CO-001,TRANSMETTEUR DE CONDUCTIVITE,3,0,2,pcs,,
GN-CL-004,CLIMATISEURS,3,0,2,pcs,,
VA-MA-013,VANNE MANUELLE A L'ASPIRATION DE LA 21P3,3,0,2,pcs,,
CL-GN-006,CLIMATISEUR TWIN PACKS,3,0,2,pcs,,
CL-GN-007,CLIMATISEUR PALETTISEUR,3,0,2,pcs,,
CV-TP-009,TAPIS ENTREE PREFORMATEUR GAUCHE,3,0,2,pcs,,
CV-TP-010,TAPIS ENTREE PREFORMATEUR DROITE,3,0,2,pcs,,
VA-MA-014,"VANNE MANUELLE A POINTEAU 3/8"" D'INDICATEUR DE PRESSION PI2",3,0,2,pcs,,
VA-MA-015,"VANNE MANUELLE A POINTEAU 3/8"" D'INDICATEUR DE PRESSION PI3",3,0,2,pcs,,
VA-MA-016,"VANNE MANUELLE A POINTEAU 3/8"" D'INDICATEUR DE PRESSION PI4",3,0,2,pcs,,
GN-CL-005,CLIMATISEURS REMPLISSEUSE,3,0,2,pcs,,
EL-GN-015,COMPOSANTS ELECTRONIQUE,3,0,2,pcs,,
GN-CO-009,COUSEUSE,3,0,2,pcs,,
RB-TR-002,TOURELLE DE  VISSAGE,3,0,2,pcs,,
GN-TO-003,TOLE/PLAQUE,3,0,2,pcs,,
EL-GN-016,COMPOSANTS ELECTRIQUES DEVIATEUR,3,0,2,pcs,,
VA-EV-018,ELECTROVANNE DE BY-PASS DU FILTRE,3,0,2,pcs,,
VA-VI-001,VANNE DE VIDANGE DU FILTRE VERS LE 801,3,0,2,pcs,,
VA-EV-019,ELECTROVANNE C3  L2,3,0,2,pcs,,
EL-GN-017,COMPOSANTS ELECTRIQUE CONTRÔLE ETIQUETTES,3,0,2,pcs,,
EL-GN-018,COMPOSANTS ELECTRIQUE SOUFFLEUSE,3,0,2,pcs,,
EL-GN-019,COMPOSANTS ELECTRIQUE REMPLISSEUSE,3,0,2,pcs,,
VA-MA-017,VANNE MANUELLE SORTIE DU FILTRE EN PRODUCTION,3,0,2,pcs,,
EL-GN-020,COMPOSANTS ELECTRIQUE PALETTISEUR,3,0,2,pcs,,
EL-GN-021,COMPOSANTS ELECTRIQUE HOUSSEUSE,3,0,2,pcs,,
VA-EV-020,ELECTROVANNE 2 DU VIBREUR DES ELEMENTS FILTRANTS DU FILTRE,3,0,2,pcs,,
EL-GN-022,COMPOSANTS ELECTRIQUE GEBO,3,0,2,pcs,,
EL-GN-023,COMPOSANTS ELECTRIQUE FARDELEUSE,3,0,2,pcs,,
EL-GN-024,COMPOSANTS ELECTRIQUE ETIQUETEUSE,3,0,2,pcs,,
EL-GN-025,COMPOSANTS ELECTRIQUE TWIN PACKS,3,0,2,pcs,,
MC-RO-006,ROUE DE TRANSFERT,3,0,2,pcs,,
GN-PL-003,PLAQUE DE TRANSFERT,3,0,2,pcs,,
GN-CI-004,CIRCUIT ELECTRIQUE,3,0,2,pcs,,
GN-PL-004,PLAQUE DE RECOUVREMENT,3,0,2,pcs,,
GN-PL-005,PLAQUE CAVITE,3,0,2,pcs,,
CV-NV-001,NAVETTE A DEUX PLACES PALETTES,3,0,2,pcs,,
GN-CI-005,CINEMATISMES,3,0,2,pcs,,
GN-CH-003,CHUTE/DESCENTE,3,0,2,pcs,,
RE-RO-002,REDUCTEUR ROULEAUX ENTREE PALETTES VIDES,3,0,2,pcs,,
GN-VR-004,VERRE VISEUR CIRCUIT DE LAVAGE DU FILTRE,3,0,2,pcs,,
MC-RL-008,ROULEAUX ENTREE CARTONS DROITE,3,0,2,pcs,,
MC-RL-009,ROULEAUX ENTREE CARTONS GAUCHE,3,0,2,pcs,,
MC-RL-010,ROULEAUX ENTREE PALETTES VIDES,3,0,2,pcs,,
CV-PS-011,POUSSEUR DE COUCHES,3,0,2,pcs,,
MC-RL-011,ROULEAUX SORTIE PALETTES PLEINNES,3,0,2,pcs,,
UT-PO-003,POSTE DE SOUFFLAGE N°8,3,0,2,pcs,,
UT-PO-004,POSTE DE SOUFFLAGE N°7,3,0,2,pcs,,
EM-PF-001,PREFORMATEUR,3,0,2,pcs,,
MO-RO-003,MOTEUR ROULEAUX PREFORMATEUR,3,0,2,pcs,,
RE-RO-003,REDUCTEUR ROULEAUX PREFORMATEUR,3,0,2,pcs,,
RE-RO-004,REDUCTEUR ROULEAUX SORTIE PALETTES PLEINNES,3,0,2,pcs,,
EL-AL-004,ALIMENTATION BOUCHONS,3,0,2,pcs,,
GN-BU-002,BUSE A VIDE,3,0,2,pcs,,
EL-AL-005,ALIMENTATION COLORANT PET,3,0,2,pcs,,
EL-AL-006,ALIMENTATION EN DECOUPES,3,0,2,pcs,,
CL-RH-001,RECHAUFFEUR D'EAU,3,0,2,pcs,,
MC-RO-007,ROUE DE DEPOUSSIERAGE,3,0,2,pcs,,
VA-SO-001,VANNE SORTIE EAU GLYCOLEE VERS 878GL,3,0,2,pcs,,
GN-CI-006,CIRCUIT PEUMATIQUE,3,0,2,pcs,,
PO-CE-008,POMPE CENTRIFUGE   NUE,3,0,2,pcs,,
AG-GN-002,AGITATEUR 2,3,0,2,pcs,,
AG-GN-003,AGITATEUR 1,3,0,2,pcs,,
MC-AB-001,ARBRE D'ENTRAINEMENT,3,0,2,pcs,,
GN-CD-002,CADRE DE BASE,3,0,2,pcs,,
GN-PL-006,PLAQUE EJECTRICE,3,0,2,pcs,,
GN-CI-007,CIRCUIT PNEUMATIQUE HEUFT,3,0,2,pcs,,
GN-PO-007,PORTE BOBINE FARDELEUS,3,0,2,pcs,,
HY-BC-002,BAC DE CHAUFFE COMBINATEURS L3,3,0,2,pcs,,
PO-VO-002,POMPE VOLUMETRIQUE,3,0,2,pcs,,
VN-AS-001,ASPIRATEUR,3,0,2,pcs,,
HY-BC-003,BAC A COLLE ANTERIEUR,3,0,2,pcs,,
GN-AS-001,ASSEMBLAGE DE BUSES,3,0,2,pcs,,
PO-02-001,POMPE NUE 02,3,0,2,pcs,,
PO-01-001,POMPE NUE 01,3,0,2,pcs,,
GN-PC-002,PC PLAT IC85F6-85G1E041 NEMATRON,3,0,2,pcs,,
AU-PR-016,AUTOMATE PROGRAMMABLE 02 SOUFFLEUSE,3,0,2,pcs,,
AU-PR-017,AUTOMATE PROGRAMMABLE DEVIATEUR,3,0,2,pcs,,
PO-ET-001,POMPE ETACHROM NUE,3,0,2,pcs,,
GN-CA-005,CARTERISATION,3,0,2,pcs,,
GN-PT-004,PARTIE CENTRALE ARRIVEE EAU,3,0,2,pcs,,
AU-SQ-001,SEQUENCEUR,3,0,2,pcs,,
GN-VA-002,VASE D'EXPANSION 1,3,0,2,pcs,,
MC-CH-003,CHAINE DE FERMETURE,3,0,2,pcs,,
AU-PR-018,AUTOMATE PROGRAMMABLE 01 SOUFFLEUSE,3,0,2,pcs,,
UT-PO-005,POSTE DE SOUFFLAGE N°5,3,0,2,pcs,,
UT-PO-006,POSTE DE SOUFFLAGE N°4,3,0,2,pcs,,
GN-PC-003,PC INDUSTRIEL,3,0,2,pcs,,
UT-PO-007,POSTE DE SOUFFLAGE N°3,3,0,2,pcs,,
UT-PO-008,POSTE DE SOUFFLAGE N°20,3,0,2,pcs,,
UT-PO-009,POSTE DE SOUFFLAGE N°2,3,0,2,pcs,,
UT-PO-010,POSTE DE SOUFFLAGE N°19,3,0,2,pcs,,
UT-PO-011,POSTE DE SOUFFLAGE N°18,3,0,2,pcs,,
GN-SC-005,SECTION DE SECHAGE,3,0,2,pcs,,
UT-PO-012,POSTE DE SOUFFLAGE N°16,3,0,2,pcs,,
UT-PO-013,POSTE DE SOUFFLAGE N°15,3,0,2,pcs,,
UT-PO-014,POSTE DE SOUFFLAGE N°14,3,0,2,pcs,,
UT-PO-015,POSTE DE SOUFFLAGE N°13,3,0,2,pcs,,
UT-PO-016,POSTE DE SOUFFLAGE N°12,3,0,2,pcs,,
UT-PO-017,POSTE DE SOUFFLAGE N°11,3,0,2,pcs,,
UT-PO-018,POSTE DE SOUFFLAGE N°10,3,0,2,pcs,,
UT-PO-019,POSTE DE SOUFFLAGE N°1,3,0,2,pcs,,
UT-PO-020,POSTE DE COMMANDE,3,0,2,pcs,,
UT-PO-021,POSTE DE SOUFFLAGE N°17,3,0,2,pcs,,
MO-EL-003,MOTEUR ELECTRIQUE ELECTRQIUE,3,0,2,pcs,,
RE-AS-001,REDUCTEUR ASCENSEUR,3,0,2,pcs,,
RE-TR-001,REDUCTEUR DE TRIANGLE,3,0,2,pcs,,
MO-DO-001,MOTEUR DU DOSEUR,3,0,2,pcs,,
RE-RO-005,REDUCTEUR ROULEAUX ENTREE CARTONS GAUCHE,3,0,2,pcs,,
GN-BR-001,BRIXMETRE,3,0,2,pcs,,
RE-RO-006,REDUCTEUR ROULEAUX ENTREE CARTONS DROITE,3,0,2,pcs,,
